"Feature:1 Icon Label","Característica:1 Icon Label"
"e.g Register Yourself","e.g Register Yourself"
"Feature:2 Icon","Característica:2 Icon"
"Feature:2 Icon Label","Característica:2 Icon Label"
"e.g Add Products","e.g Add Products"
"Feature:3 Icon","Característica:3 Icon"
"Feature:3 Icon Label","Característica:3 Icon Label"
"e.g Start Selling","e.g Start Selling"
"Feature:4 Icon","Característica:4 Icon"
"Feature:4 Icon Label","Característica:4 Icon Label"
"e.g Generate Revenues","e.g Generate Revenues"
"About Marketplace","Acerca del Marketplace"
"e.g ferreteo","e.g ferreteo"
"Marketplace Seller List Page Top Label","Marketplace Seller List Page Top Label"
"Marketplace Seller List Page Bottom Label","Marketplace Seller List Page Bottom Label"
"Marketplace Landing Page Layout2 Button Label","Marketplace Landing Page Layout2 Button Label"
"e.g Open your shop - this will also display over banner button","e.g Open your shop - this will also display over banner button"
"Terms and Conditions URL","Terms and Conditions URL"
"e.g Terms and Conditions link(cms page link) where customer will see all the terms of becoming seller, url will be look like - http://www.yourwebsite.com/terms-conditions","e.g Terms and Conditions link(cms page link) where customer will see all the terms of becoming seller, url will be look like - http://www.yourwebsite.com/terms-conditions"
"Marketplace Landing Page Layout3 Button Label","Marketplace Landing Page Layout3 Button Label"
"e.g Really easy to setup and customize (will be display above all feature's icons)","e.g Really easy to setup and customize (will be display above all feature's icons)"
"e.g Why to sell with us","e.g Why to sell with us"
"e.g Open your online shop and Explore a new world of market with more than millions of shoppers(will be display above ""View All Sellers"" button)","e.g Open your online shop and Explore a new world of market with more than millions of shoppers(will be display above ""View All Sellers"" button)"
"e.g Create an Account","e.g Create an Account"
"e.g Customize your Profile","e.g Customize your Profile"
"e.g Add your Details","e.g Add your Details"
"e.g Add your Product Listing","e.g Add your Product Listing"
"Feature:5 Icon","Feature:5 Icon"
"Feature:5 Icon Label","Feature:5 Icon Label"
"e.g Sell your Product and Earn Profits","e.g Sell your Product and Earn Profits"
"e.g Terms and Conditions link(cms page link) where customer will see all the terms of becoming seller, url will be look like -www.yourwebsite.com/terms-conditions","e.g Terms and Conditions link(cms page link) where customer will see all the terms of becoming seller, url will be look like -www.yourwebsite.com/terms-conditions"
"Display Seller registration block on customer registration page","Display Seller registration block on customer registration page"
"Seller Layered Navigation","Seller Layered Navigation"
"Display Seller Filter in Layered Navigation","Display Seller Filter in Layered Navigation"
"Display Name for Admin in Layered Navigation","Display Name for Admin in Layered Navigation"
"This will be used for Admin's product in layered navigation","This will be used for Admin's product in layered navigation"
"Seller's Sitemap Setting","Seller's Sitemap Setting"
"Allow Seller's Url in Sitemap","Allow Seller's Url in Sitemap"
"Allow Seller's Profile Url in Sitemap","Allow Seller's Profile Url in Sitemap"
"Seller's Profile Url Frequency in Sitemap","Seller's Profile Url Frequency in Sitemap"
"Seller's Profile Url Priority in Sitemap","Seller's Profile Url Priority in Sitemap"
"Valid values range from 0.0 to 1.0.","Valid values range from 0.0 to 1.0."
"Allow Seller's Collection Url in Sitemap","Allow Seller's Collection Url in Sitemap"
"Seller's Collection Url Frequency in Sitemap","Seller's Collection Url Frequency in Sitemap"
"Seller's Collection Url Priority in Sitemap","Seller's Collection Url Priority in Sitemap"
"Marketplace Product Page Fields Hints","Marketplace Product Page Fields Hints"
"Enable Product Hints","Enable Product Hints"
"Product Short Description","Product Short Description"
"Product Special Price","Product Special Price"
"Product Special Price Start Date","Product Special Price Start Date"
"Product Special Price End Date","Product Special Price End Date"
"Product Quantity","Product Quantity"
"Product Stock Availability","Product Stock Availability"
"Product Tax Types","Product Tax Types"
"Product Weight","Product Weight"
"Product Image","Product Image"
"Product Enable","Product Enable"
"Marketplace Profile Page Fields Hints","Marketplace Profile Page Fields Hints"
"Enable Profile Hints","Enable Profile Hints"
"Do You Want To Become Seller/Vendor?","Do You Want To Become Seller/Vendor?"
"Profile Twitter id","Profile Twitter id"
"Profile Facebook id","Profile Facebook id"
"Profile Instagram id","Profile Instagram id"
"Profile Google id","Profile Google id"
"Profile Youtube id","Profile Youtube id"
"Profile Vimeo id","Profile Vimeo id"
"Profile Pinterest id","Profile Pinterest id"
"Profile Contact Number","Profile Contact Number"
"Profile Background Color","Perfil - Color de Fondo"
"Profile Shop Name","Perfil - Nombre de Tienda"
"Profile Shop Banner Image","Perfil - Imagen del Banner de Empresa"
"Profile Company Logo","Perfil - Logo de Empresa"
"Profile Company Locality","Perfil - Ubucación de Empresa"
"Profile Company Description","Perfil - Descripción de Empresa"
"Profile Country","Perfil - País"
"Profile Meta Keywords","Profile Meta Keywords"
"Profile Meta Description","Profile Meta Description"
"Profile Payment Information","Profile Payment Information"
"Marketplace Transactional Emails","Marketplace Transactional Emails"
"Seller Approved Template","Seller Approved Template"
"Seller Request Template","Seller Request Template"
"Seller Unsubscribe Template","Seller Unsubscribe Template"
"Seller State Processing Template","Seller State Processing Template"
"Seller Deny by Admin Template","Seller Deny by Admin Template"
"Product Deny by Admin Template","Product Deny by Admin Template"
"Product Approval Request to Admin Template","Product Approval Request to Admin Template"
"Product Edit Approval Request to Admin Template","Product Edit Approval Request to Admin Template"
"Ask Question to Seller Regarding Product Template","Ask Question to Seller Regarding Product Template"
"Ask Question to Seller Template","Plantilla de Pregunta al Vendedor"
"Ask Question to Admin By Seller Template","Ask Question to Admin By Seller Template"
"Product approval Mail to Seller Template","Product approval Mail to Seller Template"
"Product disapproval Mail to Seller Template","Product disapproval Mail to Seller Template"
"Seller Order Placed Notification Mail Template","Seller Order Placed Notification Mail Template"
"Seller Order Invoiced Notification Mail Template","Seller Order Invoiced Notification Mail Template"
"Seller Transaction Mail Template","Seller Transaction Mail Template"
"Seller Low Stock Notification Template","Seller Low Stock Notification Template"
"Withdrawal Request Mail Template","Withdrawal Request Mail Template"
"Reported Flag Against Product Template","Reported Flag Against Product Template"
"Reported Flag Against Seller Template","Reported Flag Against Seller Template"
"Vendor Featured","Vendor Featured"
"Widget for Vendor Featured","Widget for Vendor Featured"
"Transition Time","Tiempo de Transición"
"e.g 3000 put the Transition Time","e.g 3000 put the Transition Time"
"Seller Ids","Id de Vendedores"
"Add values with comma separation e.g 16,17,25","Add values with comma separation e.g 16,17,25"
Width,Ancho
"Ratio of Height:Width","Radio de Altura:Ancho"
"e.g 1:2 , if you provide invalid ratio then it will set the seller logo ratio 1:2 by default","e.g 1:2 , if you provide invalid ratio then it will set the seller logo ratio 1:2 by default"
"Seller ID","Seller ID"
"Commission Rate(%)","Tasa de Comisión(%)"
"Received Amount","Monto Recibido"
"Commission Amount","Monto de Comisión"
"Remaining Amount","Cantidad Restante"
"Last Paid Amount","Último Monto Pagado"
Disapprove,Desaprobado
"Are you sure you want to disapprove selected feedback as default customer?","Are you sure you want to disapprove selected feedback as default customer?"
Approve,Aprobar
"Are you sure you want to approve selected customer as feedback?","Are you sure you want to approve selected customer as feedback?"
"Price Rating(in star)","Calificación de Precio(en estrellas)"
"Value Rating(in star)","Calificación de Valor(en estrellas)"
"Quality Rating(in star)","Calificación de Calidad(en estrellas)"
"Feed Summary","Feed Summary"
"Feed Review","Feed Review"
Order#,Orden#
"Purchased On","Comprado en"
"Quantity to be Paid","Cantidad a Pagar"
"Product Total","Total de Producto"
"Total Seller Amount","Monto Total del Vendedor"
"Total Commission","Total de Comisiones"
"Paid Status","Estatus Pagado"
"General Information","General Information"
"Are you sure you want to delete selected items?","¿Está seguro de que deseas eliminar los productos seleccionados?"
"Delete items","Eliminar Productos"
"Are you sure you want to disable selected items?","¿Está seguro de que deseas inhabilitar los productos seleccionados?"
"Update Status","Actualizar Estatus"
"Are you sure you want to enable selected items?","¿Está seguro de que deseas habilitar los productos seleccionados?"
"Updated At","Actualizado en"
"Are you sure you want to disapprove selected items?","¿Está seguro de que deseas desaprobar los productos seleccionados?"
"Are you sure you want to approve selected items?","¿Está seguro de que desea aprobar los productos seleccionados?"
"Product ID","ID de Producto"
"Store View","Vista de Tienda"
Modified,Modificado
Preview,Previsualizar
"Product View","Product View"
"Are you sure you want to disapprove selected seller as default customer?","¿Está seguro de que deseas desaprobar al vendedor seleccionado como cliente predeterminado?"
"Are you sure you want to approve selected customer as seller?","¿Está seguro de que deseas aprobar al cliente seleccionado como vendedor?"
"Are you sure you want to process selected seller request(s)?","¿Está seguro de que deseas procesar las solicitudes de vendedor seleccionadas?"
"Seller Email","Correo Electrónico de Vendedor"
"Seller Status","Estatus de Vendedor"
Phone,Teléfono
"ZIP","Código Postal"
State/Province,Estado
"Web Site","Web Site"
"Seller Since","Vendedor Desde"
"Approval Status","Estatus de Aprobación"
"Approve Order","Aprobar Pedido"
"Are you sure you want to approve selected order?","¿Estás seguro(a) que deseas aprobar el pedido seleccionado?"
Sell,Vender
"Vendor Dashboard","Panel del Vendedor"
"Vendor Login","Inicio de Sesión de Vendedor"
"Marketplace Become Seller","Convertirme en Vendedor de Ferreteo"
"My Customer History","Historial de Clientes"
"Marketplace Edit Seller Profile","Editar Perfil de Vendedor Marketplace "
"New Credit Memo","Nueva Nota de Crédito"
"View Memo","Ver Memo"
"View All Memos","Ver Todos los Memos"
"View Invoice Details","Ver Detalles de Factura"
"Order Details","Detalles del Pedido"
"View Shipment Details","Ver Detalles de Envío"
"View Order Details","Ver Detalles de Pedido"
"Marketplace Add New Product","Agregar Producto Nuevo al Marketpplace"
"Manage Configurable Product's Attribute","Gestionar Atributo de Productos Configurables"
"Marketplace Edit Product","Editar Producto del Marketplace"
"Transactions Details","Detalles de Transacción"
Thumbnail,Miniatura
AttributeSetText,AttributeSetText
StatusText,TextoEstatus
"Contact No.","Teléfono"
Gender,Genero
Address,Dirección
"Base Total","Monto Base"
Interval,Intervalo
"Total Amount","Monto Total"
"Total Earning","Total de Ganancias"
"Total Discount Amount","Monto de Descuento Total"
"Purchased Total","Total Comprado"
Customer,Cliente
Details,Detalles
Time,Hora
"Print Invoice Slip","Imprimir Comprobante de Factura"
"Are you sure you want to print invoice slip of selected order(s)?","¿Estás seguro que quieres imprimir el comprobante de factura de los pedidos seleccionados?"
"Print Shipping Slip","Imprimir Comprobante de Envío"
"Are you sure you want to print shipping slip of selected order(s)?","¿Estás seguro que quieres imprimir el comprobante de envío de los pedidos seleccionados?"
Required,Requerido
System,Sistema
Visible,Visible
Scope,Alcance
Searchable,Buscable
Comparable,Comparable
"Are you sure you want to delete selected products?","¿Estás seguro que quieres eliminar los productos seleccionados?"
"Qty Sold","Cantidad Vendida"
"Qty Confirmed","Cantidad Confirmada"
"Qty Pending","Cantidad Pendiente"
Message,Mensaje
"Question List","Lista de Preguntas"
"No Questions Available","No hay Preguntas Disponibles"
"Marketplace Product List","Lista de Productos del Marketplace"
"Please Select","Por favor seleccione"
Male,Masculino
Female,Femenino
"Read More","Leer Más"
"Read More...","Leer Más..."
